time,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
16.267664909362793,0.5,0.0,0.0,0.0,0.0,0.0
16.767743587493896,0.5,0.0,0.0,0.0,0.0,0.0
16.79781413078308,0.5,0.0,0.0,0.0,0.0,0.0
16.826979160308838,0.5,0.0,0.0,0.0,0.0,0.0
16.85745644569397,0.5,0.0,0.0,0.0,0.0,0.0
16.887638568878174,0.5,0.0,0.0,0.0,0.0,0.0
16.917908906936646,0.5,0.0,0.0,0.0,0.0,0.0
16.948569536209106,0.5,0.0,0.0,0.0,0.0,0.0
16.98091745376587,0.5,0.0,0.0,0.0,0.0,0.0
17.007102012634277,0.5,0.0,0.0,0.0,0.0,0.0
17.038580656051636,0.5,0.0,0.0,0.0,0.0,0.0
17.066699743270874,0.5,0.0,0.0,0.0,0.0,0.0
17.097978830337524,0.5,0.0,0.0,0.0,0.0,0.0
17.13021445274353,0.5,0.0,0.0,0.0,0.0,0.0
17.158427953720093,0.5,0.0,0.0,0.0,0.0,0.0
17.187660217285156,0.5,0.0,0.0,0.0,0.0,0.0
17.217898845672607,0.5,0.0,0.0,0.0,0.0,0.0
17.24776554107666,0.5,0.0,0.0,0.0,0.0,0.0
17.280183792114258,0.5,0.0,0.0,0.0,0.0,0.0
17.308077573776245,0.5,0.0,0.0,0.0,0.0,0.0
17.338038444519043,0.5,0.0,0.0,0.0,0.0,0.0
17.36827850341797,0.5,0.0,0.0,0.0,0.0,0.0
17.3985538482666,0.5,0.0,0.0,0.0,0.0,0.0
17.42752957344055,0.5,0.0,0.0,0.0,0.0,0.0
17.457427501678467,0.5,0.0,0.0,0.0,0.0,0.0
17.487700700759888,0.5,0.0,0.0,0.0,0.0,0.0
17.51761531829834,0.5,0.0,0.0,0.0,0.0,0.0
17.54762840270996,0.5,0.0,0.0,0.0,0.0,0.0
17.57973599433899,0.5,0.0,0.0,0.0,0.0,0.0
17.60779643058777,0.5,0.0,0.0,0.0,0.0,0.0
17.637723207473755,0.5,0.0,0.0,0.0,0.0,0.0
17.667789220809937,0.5,0.0,0.0,0.0,0.0,0.0
17.69774341583252,0.5,0.0,0.0,0.0,0.0,0.0
17.729041576385498,0.5,0.0,0.0,0.0,0.0,0.0
17.758031129837036,0.5,0.0,0.0,0.0,0.0,0.0
17.788113117218018,0.5,0.0,0.0,0.0,0.0,0.0
17.81802248954773,0.5,0.0,0.0,0.0,0.0,0.0
17.848594903945923,0.5,0.0,0.0,0.0,0.0,0.0
17.881333351135254,0.5,0.0,0.0,0.0,0.0,0.0
17.908117294311523,0.5,0.0,0.0,0.0,0.0,0.0
17.93816041946411,0.5,0.0,0.0,0.0,0.0,0.0
17.968481063842773,0.5,0.0,0.0,0.0,0.0,0.0
17.998744249343872,0.5,0.0,0.0,0.0,0.0,0.0
18.02912211418152,0.5,0.0,0.0,0.0,0.0,0.0
18.05814528465271,0.5,0.0,0.0,0.0,0.0,0.0
18.088305234909058,0.5,0.0,0.0,0.0,0.0,0.0
18.118310689926147,0.5,0.0,0.0,0.0,0.0,0.0
18.148277044296265,0.5,0.0,0.0,0.0,0.0,0.0
18.178746223449707,0.5,0.0,0.0,0.0,0.0,0.0
18.207799673080444,0.5,0.0,0.0,0.0,0.0,0.0
18.237999439239502,0.5,0.0,0.0,0.0,0.0,0.0
18.26805591583252,0.5,0.0,0.0,0.0,0.0,0.0
18.298351526260376,0.5,0.0,0.0,0.0,0.0,0.0
18.328534364700317,0.5,0.0,0.0,0.0,0.0,0.0
18.360987424850464,0.5,0.0,0.0,0.0,0.0,0.0
18.38797163963318,0.5,0.0,0.0,0.0,0.0,0.0
18.41790795326233,0.5,0.0,0.0,0.0,0.0,0.0
18.44833755493164,0.5,0.0,0.0,0.0,0.0,0.0
18.478638410568237,0.5,0.0,0.0,0.0,0.0,0.0
18.51076316833496,0.5,0.0,0.0,0.0,0.0,0.0
18.537444829940796,0.5,0.0,0.0,0.0,0.0,0.0
18.567330360412598,0.5,0.0,0.0,0.0,0.0,0.0
18.597218990325928,0.5,0.0,0.0,0.0,0.0,0.0
18.627576112747192,0.5,0.0,0.0,0.0,0.0,0.0
18.65717840194702,0.5,0.0,0.0,0.0,0.0,0.0
18.687077522277832,0.5,0.0,0.0,0.0,0.0,0.0
18.717076063156128,0.5,0.0,0.0,0.0,0.0,0.0
18.748305320739746,0.5,0.0,0.0,0.0,0.0,0.0
18.77870202064514,0.5,0.0,0.0,0.0,0.0,0.0
18.810092449188232,0.5,0.0,0.0,0.0,0.0,0.0
18.83788514137268,0.5,0.0,0.0,0.0,0.0,0.0
18.869035720825195,0.5,0.0,0.0,0.0,0.0,0.0
18.897995233535767,0.5,0.0,0.0,0.0,0.0,0.0
18.92779016494751,0.5,0.0,0.0,0.0,0.0,0.0
18.957977533340454,0.5,0.0,0.0,0.0,0.0,0.0
18.969818592071533,0.0,0.0,0.0,0.0,0.0,-1.0
19.492059469223022,0.0,0.0,0.0,0.0,0.0,-1.0
19.520814418792725,0.0,0.0,0.0,0.0,0.0,-1.0
19.55045223236084,0.0,0.0,0.0,0.0,0.0,-1.0
19.580609560012817,0.0,0.0,0.0,0.0,0.0,-1.0
19.611533641815186,0.0,0.0,0.0,0.0,0.0,-1.0
19.64272427558899,0.0,0.0,0.0,0.0,0.0,-1.0
19.67140769958496,0.0,0.0,0.0,0.0,0.0,-1.0
19.70143485069275,0.0,0.0,0.0,0.0,0.0,-1.0
19.731404542922974,0.0,0.0,0.0,0.0,0.0,-1.0
19.761271715164185,0.0,0.0,0.0,0.0,0.0,-1.0
19.793001413345337,0.0,0.0,0.0,0.0,0.0,-1.0
19.821939945220947,0.0,0.0,0.0,0.0,0.0,-1.0
19.850886583328247,0.0,0.0,0.0,0.0,0.0,-1.0
19.88070845603943,0.0,0.0,0.0,0.0,0.0,-1.0
19.911142349243164,0.0,0.0,0.0,0.0,0.0,-1.0
19.944015741348267,0.0,0.0,0.0,0.0,0.0,-1.0
19.971736431121826,0.0,0.0,0.0,0.0,0.0,-1.0
20.00163984298706,0.0,0.0,0.0,0.0,0.0,-1.0
20.030829429626465,0.0,0.0,0.0,0.0,0.0,-1.0
20.060710191726685,0.0,0.0,0.0,0.0,0.0,-1.0
20.092157125473022,0.0,0.0,0.0,0.0,0.0,-1.0
20.121209383010864,0.0,0.0,0.0,0.0,0.0,-1.0
20.151445150375366,0.0,0.0,0.0,0.0,0.0,-1.0
20.18139338493347,0.0,0.0,0.0,0.0,0.0,-1.0
20.21148133277893,0.0,0.0,0.0,0.0,0.0,-1.0
20.24214267730713,0.0,0.0,0.0,0.0,0.0,-1.0
20.27089786529541,0.0,0.0,0.0,0.0,0.0,-1.0
20.300973892211914,0.0,0.0,0.0,0.0,0.0,-1.0
20.330976009368896,0.0,0.0,0.0,0.0,0.0,-1.0
20.36121106147766,0.0,0.0,0.0,0.0,0.0,-1.0
20.391647815704346,0.0,0.0,0.0,0.0,0.0,-1.0
20.421791553497314,0.0,0.0,0.0,0.0,0.0,-1.0
20.4516761302948,0.0,0.0,0.0,0.0,0.0,-1.0
20.481725692749023,0.0,0.0,0.0,0.0,0.0,-1.0
20.510567665100098,0.0,0.0,0.0,0.0,0.0,-1.0
20.541835069656372,0.0,0.0,0.0,0.0,0.0,-1.0
20.57173991203308,0.0,0.0,0.0,0.0,0.0,-1.0
20.60172200202942,0.0,0.0,0.0,0.0,0.0,-1.0
20.631716012954712,0.0,0.0,0.0,0.0,0.0,-1.0
20.660895347595215,0.0,0.0,0.0,0.0,0.0,-1.0
20.691190242767334,0.0,0.0,0.0,0.0,0.0,-1.0
20.721146821975708,0.0,0.0,0.0,0.0,0.0,-1.0
20.751186847686768,0.0,0.0,0.0,0.0,0.0,-1.0
20.781341552734375,0.0,0.0,0.0,0.0,0.0,-1.0
20.81132459640503,0.0,0.0,0.0,0.0,0.0,-1.0
20.84190845489502,0.0,0.0,0.0,0.0,0.0,-1.0
20.871022701263428,0.0,0.0,0.0,0.0,0.0,-1.0
20.900983333587646,0.0,0.0,0.0,0.0,0.0,-1.0
20.930975914001465,0.0,0.0,0.0,0.0,0.0,-1.0
20.96045231819153,0.0,0.0,0.0,0.0,0.0,-1.0
20.99156618118286,0.0,0.0,0.0,0.0,0.0,-1.0
21.024466276168823,0.0,0.0,0.0,0.0,0.0,-1.0
21.051315784454346,0.0,0.0,0.0,0.0,0.0,-1.0
21.0811870098114,0.0,0.0,0.0,0.0,0.0,-1.0
21.110944747924805,0.0,0.0,0.0,0.0,0.0,-1.0
21.136972904205322,0.5,0.0,0.0,0.0,0.0,0.0
23.942456245422363,0.0,0.0,0.0,0.0,0.0,-1.0
24.442585468292236,0.0,0.0,0.0,0.0,0.0,-1.0
24.47278904914856,0.0,0.0,0.0,0.0,0.0,-1.0
24.505640268325806,0.0,0.0,0.0,0.0,0.0,-1.0
24.5332248210907,0.0,0.0,0.0,0.0,0.0,-1.0
24.56311058998108,0.0,0.0,0.0,0.0,0.0,-1.0
24.592875719070435,0.0,0.0,0.0,0.0,0.0,-1.0
24.62326693534851,0.0,0.0,0.0,0.0,0.0,-1.0
24.653539896011353,0.0,0.0,0.0,0.0,0.0,-1.0
24.685497522354126,0.0,0.0,0.0,0.0,0.0,-1.0
24.713018894195557,0.0,0.0,0.0,0.0,0.0,-1.0
24.743488311767578,0.0,0.0,0.0,0.0,0.0,-1.0
24.773273706436157,0.0,0.0,0.0,0.0,0.0,-1.0
24.803481817245483,0.0,0.0,0.0,0.0,0.0,-1.0
24.8353488445282,0.0,0.0,0.0,0.0,0.0,-1.0
24.863295793533325,0.0,0.0,0.0,0.0,0.0,-1.0
24.89327836036682,0.0,0.0,0.0,0.0,0.0,-1.0
24.923201084136963,0.0,0.0,0.0,0.0,0.0,-1.0
24.953646898269653,0.0,0.0,0.0,0.0,0.0,-1.0
24.984100818634033,0.0,0.0,0.0,0.0,0.0,-1.0
25.012914180755615,0.0,0.0,0.0,0.0,0.0,-1.0
25.042808532714844,0.0,0.0,0.0,0.0,0.0,-1.0
25.072733879089355,0.0,0.0,0.0,0.0,0.0,-1.0
25.10289978981018,0.0,0.0,0.0,0.0,0.0,-1.0
25.135077476501465,0.0,0.0,0.0,0.0,0.0,-1.0
25.16298770904541,0.0,0.0,0.0,0.0,0.0,-1.0
25.193061590194702,0.0,0.0,0.0,0.0,0.0,-1.0
25.22284460067749,0.0,0.0,0.0,0.0,0.0,-1.0
25.253418445587158,0.0,0.0,0.0,0.0,0.0,-1.0
25.283204078674316,0.0,0.0,0.0,0.0,0.0,-1.0
25.31315279006958,0.0,0.0,0.0,0.0,0.0,-1.0
25.342995643615723,0.0,0.0,0.0,0.0,0.0,-1.0
25.37281560897827,0.0,0.0,0.0,0.0,0.0,-1.0
25.402800798416138,0.0,0.0,0.0,0.0,0.0,-1.0
25.43435835838318,0.0,0.0,0.0,0.0,0.0,-1.0
25.46345067024231,0.0,0.0,0.0,0.0,0.0,-1.0
25.49333643913269,0.0,0.0,0.0,0.0,0.0,-1.0
25.522215366363525,0.0,0.0,0.0,0.0,0.0,-1.0
25.55246663093567,0.0,0.0,0.0,0.0,0.0,-1.0
25.584564208984375,0.0,0.0,0.0,0.0,0.0,-1.0
25.61345076560974,0.0,0.0,0.0,0.0,0.0,-1.0
25.643492937088013,0.0,0.0,0.0,0.0,0.0,-1.0
25.67258095741272,0.0,0.0,0.0,0.0,0.0,-1.0
25.702533960342407,0.0,0.0,0.0,0.0,0.0,-1.0
25.735506772994995,0.0,0.0,0.0,0.0,0.0,-1.0
25.763023138046265,0.0,0.0,0.0,0.0,0.0,-1.0
25.79313564300537,0.0,0.0,0.0,0.0,0.0,-1.0
25.823429584503174,0.0,0.0,0.0,0.0,0.0,-1.0
25.85332489013672,0.0,0.0,0.0,0.0,0.0,-1.0
25.884286880493164,0.0,0.0,0.0,0.0,0.0,-1.0
25.913352727890015,0.0,0.0,0.0,0.0,0.0,-1.0
25.943434238433838,0.0,0.0,0.0,0.0,0.0,-1.0
25.97322177886963,0.0,0.0,0.0,0.0,0.0,-1.0
26.00330877304077,0.0,0.0,0.0,0.0,0.0,-1.0
26.033890962600708,0.0,0.0,0.0,0.0,0.0,-1.0
26.06284499168396,0.0,0.0,0.0,0.0,0.0,-1.0
26.092971086502075,0.0,0.0,0.0,0.0,0.0,-1.0
26.12287139892578,0.0,0.0,0.0,0.0,0.0,-1.0
26.152847051620483,0.0,0.0,0.0,0.0,0.0,-1.0
26.182854890823364,0.0,0.0,0.0,0.0,0.0,-1.0
26.212523698806763,0.0,0.0,0.0,0.0,0.0,-1.0
26.242650747299194,0.0,0.0,0.0,0.0,0.0,-1.0
26.27230978012085,0.0,0.0,0.0,0.0,0.0,-1.0
26.302496433258057,0.0,0.0,0.0,0.0,0.0,-1.0
26.333346843719482,0.0,0.0,0.0,0.0,0.0,-1.0
26.363231420516968,0.0,0.0,0.0,0.0,0.0,-1.0
26.393272399902344,0.0,0.0,0.0,0.0,0.0,-1.0
26.423088550567627,0.0,0.0,0.0,0.0,0.0,-1.0
26.453387022018433,0.0,0.0,0.0,0.0,0.0,-1.0
26.483904123306274,0.0,0.0,0.0,0.0,0.0,-1.0
26.512234926223755,0.0,0.0,0.0,0.0,0.0,-1.0
26.542689561843872,0.0,0.0,0.0,0.0,0.0,-1.0
26.572352409362793,0.0,0.0,0.0,0.0,0.0,-1.0
26.602531909942627,0.0,0.0,0.0,0.0,0.0,-1.0
26.634952783584595,0.0,0.0,0.0,0.0,0.0,-1.0
26.662830114364624,0.0,0.0,0.0,0.0,0.0,-1.0
26.692898511886597,0.0,0.0,0.0,0.0,0.0,-1.0
26.722809553146362,0.0,0.0,0.0,0.0,0.0,-1.0
26.752914905548096,0.0,0.0,0.0,0.0,0.0,-1.0
26.784905195236206,0.0,0.0,0.0,0.0,0.0,-1.0
26.812865018844604,0.0,0.0,0.0,0.0,0.0,-1.0
26.84278631210327,0.0,0.0,0.0,0.0,0.0,-1.0
26.872923851013184,0.0,0.0,0.0,0.0,0.0,-1.0
26.903000116348267,0.0,0.0,0.0,0.0,0.0,-1.0
26.934317111968994,0.0,0.0,0.0,0.0,0.0,-1.0
26.9630126953125,0.0,0.0,0.0,0.0,0.0,-1.0
26.9931697845459,0.0,0.0,0.0,0.0,0.0,-1.0
27.0230610370636,0.0,0.0,0.0,0.0,0.0,-1.0
27.05336022377014,0.0,0.0,0.0,0.0,0.0,-1.0
27.083059549331665,0.0,0.0,0.0,0.0,0.0,-1.0
27.201697826385498,0.5,0.0,0.0,0.0,0.0,0.0
27.702072858810425,0.5,0.0,0.0,0.0,0.0,0.0
27.73253607749939,0.5,0.0,0.0,0.0,0.0,0.0
27.76243543624878,0.5,0.0,0.0,0.0,0.0,0.0
27.79237675666809,0.5,0.0,0.0,0.0,0.0,0.0
27.822702169418335,0.5,0.0,0.0,0.0,0.0,0.0
27.85269784927368,0.5,0.0,0.0,0.0,0.0,0.0
27.88237476348877,0.5,0.0,0.0,0.0,0.0,0.0
27.91448426246643,0.5,0.0,0.0,0.0,0.0,0.0
27.942732334136963,0.5,0.0,0.0,0.0,0.0,0.0
27.971688270568848,0.5,0.0,0.0,0.0,0.0,0.0
28.001704216003418,0.5,0.0,0.0,0.0,0.0,0.0
28.031925201416016,0.5,0.0,0.0,0.0,0.0,0.0
28.064290761947632,0.5,0.0,0.0,0.0,0.0,0.0
28.09220242500305,0.5,0.0,0.0,0.0,0.0,0.0
28.122324466705322,0.5,0.0,0.0,0.0,0.0,0.0
28.15239381790161,0.5,0.0,0.0,0.0,0.0,0.0
28.18276882171631,0.5,0.0,0.0,0.0,0.0,0.0
28.21445894241333,0.5,0.0,0.0,0.0,0.0,0.0
28.24211859703064,0.5,0.0,0.0,0.0,0.0,0.0
28.272268533706665,0.5,0.0,0.0,0.0,0.0,0.0
28.302505254745483,0.5,0.0,0.0,0.0,0.0,0.0
28.332660913467407,0.5,0.0,0.0,0.0,0.0,0.0
28.364630460739136,0.5,0.0,0.0,0.0,0.0,0.0
28.39211392402649,0.5,0.0,0.0,0.0,0.0,0.0
28.421993017196655,0.5,0.0,0.0,0.0,0.0,0.0
28.45216941833496,0.5,0.0,0.0,0.0,0.0,0.0
28.482099771499634,0.5,0.0,0.0,0.0,0.0,0.0
28.514355659484863,0.5,0.0,0.0,0.0,0.0,0.0
28.542173147201538,0.5,0.0,0.0,0.0,0.0,0.0
28.57219934463501,0.5,0.0,0.0,0.0,0.0,0.0
28.60213327407837,0.5,0.0,0.0,0.0,0.0,0.0
28.632431030273438,0.5,0.0,0.0,0.0,0.0,0.0
28.662264108657837,0.5,0.0,0.0,0.0,0.0,0.0
28.69240713119507,0.5,0.0,0.0,0.0,0.0,0.0
28.722418785095215,0.5,0.0,0.0,0.0,0.0,0.0
28.75235104560852,0.5,0.0,0.0,0.0,0.0,0.0
28.782429456710815,0.5,0.0,0.0,0.0,0.0,0.0
28.812341690063477,0.5,0.0,0.0,0.0,0.0,0.0
28.85457468032837,0.5,0.0,0.0,0.0,0.0,0.0
28.87300705909729,0.5,0.0,0.0,0.0,0.0,0.0
29.172150373458862,0.0,0.0,0.0,0.0,0.0,1.0
29.672743320465088,0.0,0.0,0.0,0.0,0.0,1.0
29.702666997909546,0.0,0.0,0.0,0.0,0.0,1.0
29.732938766479492,0.0,0.0,0.0,0.0,0.0,1.0
29.763478755950928,0.0,0.0,0.0,0.0,0.0,1.0
29.794109106063843,0.0,0.0,0.0,0.0,0.0,1.0
29.8228178024292,0.0,0.0,0.0,0.0,0.0,1.0
29.85290265083313,0.0,0.0,0.0,0.0,0.0,1.0
29.8829448223114,0.0,0.0,0.0,0.0,0.0,1.0
29.91543221473694,0.0,0.0,0.0,0.0,0.0,1.0
29.944692373275757,0.0,0.0,0.0,0.0,0.0,1.0
29.972599029541016,0.0,0.0,0.0,0.0,0.0,1.0
30.002668857574463,0.0,0.0,0.0,0.0,0.0,1.0
30.032785654067993,0.0,0.0,0.0,0.0,0.0,1.0
30.06280207633972,0.0,0.0,0.0,0.0,0.0,1.0
30.09419894218445,0.0,0.0,0.0,0.0,0.0,1.0
30.123157501220703,0.0,0.0,0.0,0.0,0.0,1.0
30.153411388397217,0.0,0.0,0.0,0.0,0.0,1.0
30.182292938232422,0.0,0.0,0.0,0.0,0.0,1.0
30.212343215942383,0.0,0.0,0.0,0.0,0.0,1.0
30.244165897369385,0.0,0.0,0.0,0.0,0.0,1.0
30.27314567565918,0.0,0.0,0.0,0.0,0.0,1.0
30.30279040336609,0.0,0.0,0.0,0.0,0.0,1.0
30.333162784576416,0.0,0.0,0.0,0.0,0.0,1.0
30.362972736358643,0.0,0.0,0.0,0.0,0.0,1.0
30.39306640625,0.0,0.0,0.0,0.0,0.0,1.0
30.422938108444214,0.0,0.0,0.0,0.0,0.0,1.0
30.452951669692993,0.0,0.0,0.0,0.0,0.0,1.0
30.48311758041382,0.0,0.0,0.0,0.0,0.0,1.0
30.512898206710815,0.0,0.0,0.0,0.0,0.0,1.0
30.54386305809021,0.0,0.0,0.0,0.0,0.0,1.0
30.572622776031494,0.0,0.0,0.0,0.0,0.0,1.0
30.602787733078003,0.0,0.0,0.0,0.0,0.0,1.0
30.632596254348755,0.0,0.0,0.0,0.0,0.0,1.0
30.66259479522705,0.0,0.0,0.0,0.0,0.0,1.0
30.693793296813965,0.0,0.0,0.0,0.0,0.0,1.0
30.722527503967285,0.0,0.0,0.0,0.0,0.0,1.0
30.752535343170166,0.0,0.0,0.0,0.0,0.0,1.0
30.78275966644287,0.0,0.0,0.0,0.0,0.0,1.0
30.812686443328857,0.0,0.0,0.0,0.0,0.0,1.0
30.84315586090088,0.0,0.0,0.0,0.0,0.0,1.0
30.872340440750122,0.0,0.0,0.0,0.0,0.0,1.0
30.9022159576416,0.0,0.0,0.0,0.0,0.0,1.0
30.93203592300415,0.0,0.0,0.0,0.0,0.0,1.0
30.962968587875366,0.0,0.0,0.0,0.0,0.0,1.0
30.993289947509766,0.0,0.0,0.0,0.0,0.0,1.0
31.026061058044434,0.0,0.0,0.0,0.0,0.0,1.0
31.053041219711304,0.0,0.0,0.0,0.0,0.0,1.0
31.082998037338257,0.0,0.0,0.0,0.0,0.0,1.0
31.113277435302734,0.0,0.0,0.0,0.0,0.0,1.0
31.143234968185425,0.0,0.0,0.0,0.0,0.0,1.0
31.173129081726074,0.0,0.0,0.0,0.0,0.0,1.0
31.203081369400024,0.0,0.0,0.0,0.0,0.0,1.0
31.23309564590454,0.0,0.0,0.0,0.0,0.0,1.0
31.26345181465149,0.0,0.0,0.0,0.0,0.0,1.0
31.292792081832886,0.0,0.0,0.0,0.0,0.0,1.0
31.3227379322052,0.0,0.0,0.0,0.0,0.0,1.0
31.352766036987305,0.0,0.0,0.0,0.0,0.0,1.0
31.382935762405396,0.0,0.0,0.0,0.0,0.0,1.0
31.413520574569702,0.0,0.0,0.0,0.0,0.0,1.0
31.442933559417725,0.0,0.0,0.0,0.0,0.0,1.0
31.472464561462402,0.0,0.0,0.0,0.0,0.0,1.0
31.502814769744873,0.0,0.0,0.0,0.0,0.0,1.0
31.532520532608032,0.0,0.0,0.0,0.0,0.0,1.0
31.562625646591187,0.0,0.0,0.0,0.0,0.0,1.0
31.59300708770752,0.0,0.0,0.0,0.0,0.0,1.0
31.625612497329712,0.0,0.0,0.0,0.0,0.0,1.0
31.652556657791138,0.0,0.0,0.0,0.0,0.0,1.0
31.682504415512085,0.0,0.0,0.0,0.0,0.0,1.0
31.712433099746704,0.0,0.0,0.0,0.0,0.0,1.0
31.742764472961426,0.0,0.0,0.0,0.0,0.0,1.0
31.773876428604126,0.0,0.0,0.0,0.0,0.0,1.0
31.803097009658813,0.0,0.0,0.0,0.0,0.0,1.0
31.83307957649231,0.0,0.0,0.0,0.0,0.0,1.0
31.862831830978394,0.0,0.0,0.0,0.0,0.0,1.0
31.893343925476074,0.0,0.0,0.0,0.0,0.0,1.0
31.926122665405273,0.0,0.0,0.0,0.0,0.0,1.0
32.17822051048279,-0.5,0.0,0.0,0.0,0.0,-1.0
32.678661823272705,-0.5,0.0,0.0,0.0,0.0,-1.0
32.70953559875488,-0.5,0.0,0.0,0.0,0.0,-1.0
32.74256920814514,-0.5,0.0,0.0,0.0,0.0,-1.0
32.76892042160034,-0.5,0.0,0.0,0.0,0.0,-1.0
32.79929566383362,-0.5,0.0,0.0,0.0,0.0,-1.0
32.829161405563354,-0.5,0.0,0.0,0.0,0.0,-1.0
32.85909557342529,-0.5,0.0,0.0,0.0,0.0,-1.0
32.890254974365234,-0.5,0.0,0.0,0.0,0.0,-1.0
32.91936922073364,-0.5,0.0,0.0,0.0,0.0,-1.0
32.9495267868042,-0.5,0.0,0.0,0.0,0.0,-1.0
32.97843050956726,-0.5,0.0,0.0,0.0,0.0,-1.0
33.008841037750244,-0.5,0.0,0.0,0.0,0.0,-1.0
33.04059910774231,-0.5,0.0,0.0,0.0,0.0,-1.0
33.06959080696106,-0.5,0.0,0.0,0.0,0.0,-1.0
33.09962296485901,-0.5,0.0,0.0,0.0,0.0,-1.0
33.12888264656067,-0.5,0.0,0.0,0.0,0.0,-1.0
33.15899920463562,-0.5,0.0,0.0,0.0,0.0,-1.0
33.19175148010254,-0.5,0.0,0.0,0.0,0.0,-1.0
33.21941113471985,-0.5,0.0,0.0,0.0,0.0,-1.0
33.24952530860901,-0.5,0.0,0.0,0.0,0.0,-1.0
33.279176473617554,-0.5,0.0,0.0,0.0,0.0,-1.0
33.3097403049469,-0.5,0.0,0.0,0.0,0.0,-1.0
33.33954977989197,-0.5,0.0,0.0,0.0,0.0,-1.0
33.36963248252869,-0.5,0.0,0.0,0.0,0.0,-1.0
33.39855456352234,-0.5,0.0,0.0,0.0,0.0,-1.0
33.42851281166077,-0.5,0.0,0.0,0.0,0.0,-1.0
33.4586021900177,-0.5,0.0,0.0,0.0,0.0,-1.0
33.489410638809204,-0.5,0.0,0.0,0.0,0.0,-1.0
33.519365072250366,-0.5,0.0,0.0,0.0,0.0,-1.0
33.549641847610474,-0.5,0.0,0.0,0.0,0.0,-1.0
33.57851600646973,-0.5,0.0,0.0,0.0,0.0,-1.0
33.60888862609863,-0.5,0.0,0.0,0.0,0.0,-1.0
33.64065766334534,-0.5,0.0,0.0,0.0,0.0,-1.0
33.668620586395264,-0.5,0.0,0.0,0.0,0.0,-1.0
33.698644399642944,-0.5,0.0,0.0,0.0,0.0,-1.0
33.728625774383545,-0.5,0.0,0.0,0.0,0.0,-1.0
33.758986711502075,-0.5,0.0,0.0,0.0,0.0,-1.0
33.78881573677063,-0.5,0.0,0.0,0.0,0.0,-1.0
33.821131467819214,-0.5,0.0,0.0,0.0,0.0,-1.0
33.849276542663574,-0.5,0.0,0.0,0.0,0.0,-1.0
33.87921214103699,-0.5,0.0,0.0,0.0,0.0,-1.0
33.90919613838196,-0.5,0.0,0.0,0.0,0.0,-1.0
33.93960404396057,-0.5,0.0,0.0,0.0,0.0,-1.0
33.97149205207825,-0.5,0.0,0.0,0.0,0.0,-1.0
33.99922204017639,-0.5,0.0,0.0,0.0,0.0,-1.0
34.02923655509949,-0.5,0.0,0.0,0.0,0.0,-1.0
34.05954694747925,-0.5,0.0,0.0,0.0,0.0,-1.0
34.090479373931885,-0.5,0.0,0.0,0.0,0.0,-1.0
34.12249231338501,-0.5,0.0,0.0,0.0,0.0,-1.0
34.1496057510376,-0.5,0.0,0.0,0.0,0.0,-1.0
34.1788387298584,-0.5,0.0,0.0,0.0,0.0,-1.0
34.209344148635864,-0.5,0.0,0.0,0.0,0.0,-1.0
34.23998284339905,-0.5,0.0,0.0,0.0,0.0,-1.0
34.27229595184326,-0.5,0.0,0.0,0.0,0.0,-1.0
34.2988224029541,-0.5,0.0,0.0,0.0,0.0,-1.0
34.32901191711426,-0.5,0.0,0.0,0.0,0.0,-1.0
34.35938382148743,-0.5,0.0,0.0,0.0,0.0,-1.0
34.3891487121582,-0.5,0.0,0.0,0.0,0.0,-1.0
34.41903471946716,-0.5,0.0,0.0,0.0,0.0,-1.0
34.4490180015564,-0.5,0.0,0.0,0.0,0.0,-1.0
34.47923278808594,-0.5,0.0,0.0,0.0,0.0,-1.0
34.50929641723633,-0.5,0.0,0.0,0.0,0.0,-1.0
34.5393443107605,-0.5,0.0,0.0,0.0,0.0,-1.0
34.57040786743164,-0.5,0.0,0.0,0.0,0.0,-1.0
34.599644899368286,-0.5,0.0,0.0,0.0,0.0,-1.0
34.62857222557068,-0.5,0.0,0.0,0.0,0.0,-1.0
35.0559561252594,0.0,0.0,0.0,0.0,0.0,0.0
